36596566-9da0 | http://is5.auto.ru/all/images/5f/4e/60x45/5f4e82ad.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 350 000 |  2010  |  34 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Сургут | 29.07.14
1005760007-9a967a | http://is2.auto.ru/all/images/b9/7e/60x45/b97e79a0.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 330 000 |  2008  |  140 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Смоленск | 18.01.15
1005163437-83c1ef | http://is16.auto.ru/all/images/80/f2/60x45/80f25089.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #0000FF | 375 000 |  2011  |  50 000 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 18.01.15
1006983703-7379 | http://is11.auto.ru/all/images/cc/e0/60x45/cce0c1e1.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0088ff | 340 000 |  2007  |  128 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Бутурлиновка | 18.01.15
1006983945-b99c | /i/all7/img/no-photo-thumb.gif |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 265 000 |  2008  |  76 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 18.01.15
1005517059-725f7 | http://is17.auto.ru/all/images/56/e8/60x45/56e8ca81.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #0000FF | 270 000 |  2008  |  150 001 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 18.01.15
1006983857-24c8f | http://is11.auto.ru/all/images/ee/ce/60x45/eece9120.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 320 000 |  2010  |  110 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 18.01.15
1001723667-1d47 | http://is2.auto.ru/all/images/d2/87/60x45/d287a4ed.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 350 000 |  2009  |  62 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Воронеж | 18.01.15
1006985183-ac7d9 | http://is12.auto.ru/all/images/ae/a3/60x45/aea38c91.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 350 000 |  2008  |  178 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 18.01.15
1006985255-66cb4 | /i/all7/img/no-photo-thumb.gif |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0088ff | 290 000 Правый руль |  2007  |  100 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Ростов-на-Дону | 18.01.15
1006925479-184b4 | http://is6.auto.ru/all/images/84/d8/60x45/84d8454e.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 280 000 |  2008  |  80 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Нижний Новгород | 18.01.15
47032184-0a4c6 | http://is4.auto.ru/all/images/ca/3e/60x45/ca3eed8d.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 305 000 |  2009  |  53 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Санкт-Петербург | 18.01.15
1006983895-db1a6 | http://is3.auto.ru/all/images/63/17/60x45/6317c7b8.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 390 000 |  2011  |  24 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Красногорск | 18.01.15
1006985407-4aa3 | http://is14.auto.ru/all/images/d9/9b/60x45/d99b0281.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 265 000 |  2008  |  72 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Егорьевск | 18.01.15
1006987011-93eb2e | http://is2.auto.ru/all/images/a4/1b/60x45/a41b92cf.jpg |  Chevrolet LacettiMT  | #CACECB | 340 000 |  2010  |  67 000 км  |  седан, бензин, передний  | Москва | 18.01.15
1006880269-0a134 | http://is18.auto.ru/all/images/01/be/60x45/01be217b.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFCC00 | 340 000 |  2010  |  125 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Москва | 18.01.15
1006987157-b97f | http://is6.auto.ru/all/images/4d/2d/60x45/4d2df82d.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #0000FF | 430 000 |  2011  |  77 000 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Ивантеевка | 18.01.15
1006987629-010d3 | http://is3.auto.ru/all/images/84/d3/60x45/84d37d8a.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 355 000 |  2008  |  88 500 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Кострома | 18.01.15
1006987989-5ad2 | http://is18.auto.ru/all/images/3b/25/60x45/3b2526bb.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 356 000 |  2008  |  88 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Иваново | 18.01.15
1006987519-034c66 | http://is18.auto.ru/all/images/cc/be/60x45/ccbe2d0e.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #34ba2b | 270 000 |  2007  |  100 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Климовск | 18.01.15
1005752497-d5ff6 | http://is14.auto.ru/all/images/30/4c/60x45/304cf459.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 310 000 |  2009  |  105 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Тверь | 18.01.15
1006988005-4c39 | http://is16.auto.ru/all/images/86/bf/60x45/86bf5a7f.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 292 000 |  2010  |  89 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Калач-на-Дону | 18.01.15
1006988695-19c1 | http://is11.auto.ru/all/images/a2/ed/60x45/a2edb02c.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 355 000 |  2008  |  88 300 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Новомосковск | 18.01.15
49528606-c6d05 | http://is9.auto.ru/all/images/4c/af/60x45/4cafd23f.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #34ba2b | 290 000 |  2008  |  125 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Коломна | 18.01.15
1006976927-f937f | http://is9.auto.ru/all/images/98/64/60x45/98647c53.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 395 000 |  2011  |  22 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Холмский | 18.01.15
1006983489-9fb17f | http://is11.auto.ru/all/images/e9/15/60x45/e915d5de.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #9c9999 | 220 000 |  2005  |  146 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Курск | 18.01.15
1006991351-9ffc5 | http://is6.auto.ru/all/images/e8/18/60x45/e8183698.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 290 000 |  2008  |  189 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Саранск | 18.01.15
1006985589-0ecac | http://is3.auto.ru/all/images/fe/d0/60x45/fed05af0.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #FFFFFF | 440 000 |  2012  |  19 326 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Москва | 18.01.15
1006991695-c317 | http://is18.auto.ru/all/images/d4/a9/60x45/d4a9aceb.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 310 000 |  2010  |  150 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Москва | 18.01.15
1006983919-851295 | http://is8.auto.ru/all/images/89/54/60x45/8954722e.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 289 000 |  2007  |  76 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Владимир | 18.01.15
32220732-22982 | http://is10.auto.ru/all/images/67/5e/60x45/675e0c5f.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #0000FF | 329 000 |  2009  |  64 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Санкт-Петербург | 18.01.15
1006992017-b663 | http://is11.auto.ru/all/images/3c/12/60x45/3c12a3ce.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 255 000 |  2007  |  48 500 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Жуковский | 18.01.15
1006992433-9c80a | http://is2.auto.ru/all/images/03/3c/60x45/033c7f53.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #0000FF | 400 000 Правый руль |  2007  |  93 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 18.01.15
48272520-bcb2e | http://is8.auto.ru/all/images/f3/11/60x45/f311bb2c.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 290 000 |  2007  |  52 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Москва | 18.01.15
1006992199-760a | http://is3.auto.ru/all/images/54/bb/60x45/54bb04b0.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 250 000 |  2008  |  93 700 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Ульяновск | 18.01.15
1006992921-8199 | http://is1.auto.ru/all/images/ea/c9/60x45/eac97a8f.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 350 000 |  2010  |  75 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Курск | 18.01.15
1006936979-cc817 | /i/all7/img/no-photo-thumb.gif |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #9c9999 | 300 000 |  2009  |  98 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Москва | 18.01.15
1006627273-00cd0 | http://is15.auto.ru/all/images/53/f9/60x45/53f946f8.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #FFCC00 | 335 000 |  2007  |  76 000 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Москва | 18.01.15
1003974946-2d92 | http://is18.auto.ru/all/images/7e/c9/60x45/7ec9599b.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 305 000 |  2008  |  84 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Чебоксары | 18.01.15
1002351143-2620f | http://is4.auto.ru/all/images/d5/ec/60x45/d5ecab3b.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 350 000 |  2009  |  80 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Краснодар | 18.01.15
1006812757-0ef5 | http://is2.auto.ru/all/images/99/ce/60x45/99cead35.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 350 000 |  2011  |  39 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 19.01.15
1006978543-f7718 | http://is2.auto.ru/all/images/33/b0/60x45/33b0e6d2.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 300 000 |  2008  |  108 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 19.01.15
1004963989-e1dbba | http://is8.auto.ru/all/images/3a/60/60x45/3a60e18f.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #CACECB | 360 000 |  2009  |  58 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Ногинск | 19.01.15
1004633437-36cb3 | http://is14.auto.ru/all/images/38/a0/60x45/38a0e755.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #FF9966 | 290 000 |  2006  |  90 000 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Псков | 19.01.15
1006810903-9ccc6e | http://is16.auto.ru/all/images/75/0c/60x45/750cd78b.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 250 000 |  2008  |  80 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Кашин | 19.01.15
1006988879-3cf36 | http://is5.auto.ru/all/images/30/5f/60x45/305f5426.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 270 000 |  2007  |  110 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Орел | 19.01.15
1006858955-58b120 | http://is2.auto.ru/all/images/22/6a/60x45/226a6859.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 390 000 |  2011  |  44 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Санкт-Петербург | 19.01.15
1006805361-d97a | http://is8.auto.ru/all/images/73/4d/60x45/734dbf15.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 330 000 |  2008  |  74 707 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Ярославль | 19.01.15
1006631365-6cb1 | http://is11.auto.ru/all/images/63/c4/60x45/63c41f21.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 350 000 |  2011  |  35 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Орел | 19.01.15
1005746477-a9575 | http://is2.auto.ru/all/images/59/87/60x45/5987995f.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 220 001 |  2006  |  190 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Рузаевка | 19.01.15
1006965757-7c8ef1 | http://is14.auto.ru/all/images/67/b9/60x45/67b90106.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #FF0000 | 320 000 |  2006  |  82 000 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 19.01.15
1005913545-0a644 | http://is13.auto.ru/all/images/3b/47/60x45/3b4738b1.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 365 000 |  2011  |  75 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Москва | 19.01.15
1007035755-7c756 | http://is2.auto.ru/all/images/77/de/60x45/77de5429.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 275 000 |  2009  |  75 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 19.01.15
1007035895-a668f | http://is14.auto.ru/all/images/70/e3/60x45/70e346e1.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #9c9999 | 360 000 |  2011  |  61 800 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Москва | 19.01.15
1003424680-ffde | http://is6.auto.ru/all/images/68/0e/60x45/680e5d1e.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 320 000 |  2007  |  140 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Орел | 19.01.15
1007037435-7f5de7 | http://is11.auto.ru/all/images/0e/a0/60x45/0ea0ff76.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #9966CC | 290 000 |  2007  |  78 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Тверь | 19.01.15
1007036543-96bc | http://is6.auto.ru/all/images/29/24/60x45/292463fd.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 305 000 |  2007  |  67 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Гусь-Хрустальный | 19.01.15
1007037775-5397 | http://is13.auto.ru/all/images/7d/c0/60x45/7dc0cc1e.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 245 000 |  2008  |  160 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 19.01.15
1006992573-fe5e0b | http://is2.auto.ru/all/images/d8/53/60x45/d853a358.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 360 000 |  2007  |  155 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Балашиха | 19.01.15
1007040389-09288 | http://is17.auto.ru/all/images/c1/a7/60x45/c1a7c2b2.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 300 000 |  2007  |  136 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 19.01.15
39059070-83093 | http://is14.auto.ru/all/images/83/6d/60x45/836de47f.jpg |  Chevrolet Lacetti1.8 MT (122 л.с.)  | #CACECB | 255 000 |  2008  |  130 000 км  |  1.8 MT (122 л.с.)универсал, бензин, передний  | Валуйки | 19.01.15
1005101613-fabd | http://is9.auto.ru/all/images/c2/ca/60x45/c2ca26fe.jpg |  Chevrolet Lacetti1.8 MT (121 л.с.)  | #CACECB | 255 000 |  2008  |  130 000 км  |  1.8 MT (121 л.с.)универсал, бензин, передний  | Инжавино | 19.01.15
1007042347-83723 | http://is16.auto.ru/all/images/46/2b/60x45/462b60e6.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 345 000 |  2009  |  60 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 19.01.15
1006161819-ba40 | http://is11.auto.ru/all/images/55/0c/60x45/550c948d.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 365 000 |  2012  |  76 800 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 19.01.15
1005446949-e732 | http://is14.auto.ru/all/images/66/71/60x45/667146d6.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FFFFFF | 495 000 |  2012  |  35 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Воронеж | 19.01.15
1006993163-661d | http://is8.auto.ru/all/images/71/77/60x45/71771f73.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 425 000 |  2012  |  55 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Уфа | 19.01.15
1007043879-9af7 | http://is8.auto.ru/all/images/4b/9f/60x45/4b9fc493.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FFFFFF | 280 000 |  2008  |  104 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Саранск | 19.01.15
1005570649-3af0 | http://is2.auto.ru/all/images/d5/05/60x45/d5052f98.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #FF0000 | 395 000 |  2012  |  71 019 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Москва | 19.01.15
1007044307-194b6 | http://is15.auto.ru/all/images/f0/68/60x45/f0682bf2.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 310 000 |  2007  |  63 500 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Краснодар | 19.01.15
1007045303-19a1d | http://is1.auto.ru/all/images/45/1f/60x45/451f451d.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 225 000 |  2005  |  137 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Чебоксары | 19.01.15
1003144094-882c | http://is15.auto.ru/all/images/75/51/60x45/75515f8c.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 330 000 |  2009  |  91 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Красногорск | 19.01.15
1006256659-6a37 | http://is11.auto.ru/all/images/ae/45/60x45/ae455be5.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 269 000 |  2008  |  87 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Муром | 19.01.15
1006924573-aa05b | http://is16.auto.ru/all/images/95/5f/60x45/955f49d7.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 317 000 |  2011  |  59 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 19.01.15
1005971495-9b3883 | http://is11.auto.ru/all/images/96/99/60x45/96995469.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #ffefd5 | 295 000 |  2009  |  60 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 19.01.15
1006935183-b1957 | http://is8.auto.ru/all/images/18/59/60x45/1859f150.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 410 000 |  2010  |  226 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Электросталь | 19.01.15
1006986451-7d76c1 | http://is8.auto.ru/all/images/bd/68/60x45/bd6821c5.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 338 000 |  2008  |  74 400 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 19.01.15
1007047319-3562e | http://is15.auto.ru/all/images/b1/90/60x45/b19053d4.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 425 000 |  2012  |  59 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Санкт-Петербург | 19.01.15
1007047739-7650a | http://is10.auto.ru/all/images/09/ed/60x45/09edce5c.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 280 000 |  2007  |  70 500 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Череповец | 19.01.15
1007048631-06355 | http://is15.auto.ru/all/images/b8/0d/60x45/b80dca49.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 285 000 |  2005  |  245 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Бронницы | 19.01.15
1006213939-3114 | http://is18.auto.ru/all/images/57/f5/60x45/57f5a41b.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 370 000 |  2008  |  41 557 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Муром | 19.01.15
1007049361-6299 | http://is16.auto.ru/all/images/75/da/60x45/75da2fad.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 320 000 |  2008  |  139 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 19.01.15
1005584849-c9e3e | http://is6.auto.ru/all/images/7a/89/60x45/7a89c235.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #926547 | 336 000 |  2010  |  71 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Курск | 19.01.15
1007048861-4600f | http://is12.auto.ru/all/images/8f/8b/60x45/8f8b50d3.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 285 000 |  2007  |  107 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Воронеж | 19.01.15
1007049223-fa748 | http://is2.auto.ru/all/images/0b/65/60x45/0b659ad6.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 285 000 |  2007  |  107 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Липецк | 19.01.15
1006935613-1e38 | http://is12.auto.ru/all/images/b9/ac/60x45/b9acabc1.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #9c9999 | 320 000 |  2005  |  75 000 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Дедовск | 19.01.15
1007037017-5190 | /i/all7/img/no-photo-thumb.gif |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 220 000 |  2008  |  160 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Ярославль | 19.01.15
1005389145-0173 | http://is8.auto.ru/all/images/06/68/60x45/0668b28b.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #0000FF | 330 000 |  2007  |  85 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Краснодар | 19.01.15
1003704300-39da | http://is12.auto.ru/all/images/ae/74/60x45/ae7497e9.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 195 000 |  2007  |  115 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Тула | 19.01.15
49996966-aba07 | http://is7.auto.ru/all/images/01/4b/60x45/014b240a.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 385 000 |  2012  |  60 000 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Тула | 19.01.15
1006986717-4e3d20 | http://is9.auto.ru/all/images/57/26/60x45/5726f995.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0088ff | 373 000 |  2011  |  38 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Курск | 19.01.15
1005749151-72b7e0 | http://is9.auto.ru/all/images/0b/37/60x45/0b37d399.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CC0033 | 358 000 |  2010  |  36 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Санкт-Петербург | 19.01.15
1006681479-1a08 | http://is6.auto.ru/all/images/26/e0/60x45/26e06fb0.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 240 000 |  2004  |  159 179 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Москва | 19.01.15
1006575251-b004 | http://is10.auto.ru/all/images/f4/28/60x45/f4288b0b.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CC0033 | 289 000 |  2007  |  52 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Киров | 19.01.15
1005106001-3e11c2 | http://is18.auto.ru/all/images/ca/b0/60x45/cab0de79.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 278 000 |  2009  |  95 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Чебоксары | 19.01.15
1007044369-4bd56 | http://is9.auto.ru/all/images/96/e5/60x45/96e500ba.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 317 000 |  2008  |  76 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Гусь-Хрустальный | 19.01.15
1007053079-98ac62 | http://is7.auto.ru/all/images/87/a8/60x45/87a8993d.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 355 000 |  2008  |  88 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Тамбов | 19.01.15
1002999728-ead8c | http://is15.auto.ru/all/images/50/d7/60x45/50d70295.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 270 000 |  2008  |  124 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Обнинск | 19.01.15
1007053143-625fc2 | http://is14.auto.ru/all/images/79/e5/60x45/79e5ac4a.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #0000FF | 365 000 |  2009  |  80 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 19.01.15
1007053201-4b0c4 | http://is15.auto.ru/all/images/f9/90/60x45/f990b526.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #FF0000 | 275 000 |  2007  |  109 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Дмитров | 19.01.15
1007054005-ca11f2 | http://is18.auto.ru/all/images/c6/ed/60x45/c6eda141.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 415 000 |  2012  |  74 100 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Москва | 19.01.15
1007054097-596f9 | http://is17.auto.ru/all/images/50/18/60x45/5018f274.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 305 000 |  2007  |  84 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Тула | 19.01.15
