1004554559-e0ab | http://is14.auto.ru/all/images/bb/2c/60x45/bb2c4a60.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 299 000 |  2007  |  85 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Ярославль | 17.12.14
1006110781-35919 | http://is17.auto.ru/all/images/5d/e6/60x45/5de62be1.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 340 000 |  2008  |  89 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Брянск | 20.01.15
1007111345-46bce | http://is18.auto.ru/all/images/ee/e1/60x45/eee137da.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #000000 | 385 000 |  2010  |  100 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Краснодар | 20.01.15
1007111231-7d062 | http://is9.auto.ru/all/images/c0/a1/60x45/c0a19189.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #000000 | 390 000 |  2008  |  73 000 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 20.01.15
1007111585-72a58 | http://is2.auto.ru/all/images/82/1d/60x45/821d8de7.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0000FF | 325 000 |  2008  |  112 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Пушкино | 20.01.15
1007112849-762d26 | http://is10.auto.ru/all/images/5b/70/60x45/5b70b48e.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #34ba2b | 305 000 |  2008  |  97 021 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 20.01.15
1003220948-5847a5 | http://is6.auto.ru/all/images/31/67/60x45/31670e12.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 350 000 |  2010  |  30 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Мирный | 20.01.15
46210300-122a3 | http://is9.auto.ru/all/images/5e/c2/60x45/5ec20c30.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #9c9999 | 220 000 |  2004  |  115 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Череповец | 20.01.15
1003560586-32134 | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 358 000 |  2009  |  65 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 20.01.15
1007117391-4286cc | http://is7.auto.ru/all/images/18/63/60x45/18634ede.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0088ff | 349 000 |  2008  |  67 700 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Дмитров | 20.01.15
1004642643-073c51 | http://is7.auto.ru/all/images/30/57/60x45/305745ef.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #000000 | 390 000 |  2010  |  68 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Раменское | 20.01.15
1007117711-d7210b | http://is6.auto.ru/all/images/fe/37/60x45/fe375dc8.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0000FF | 350 000 |  2009  |  50 547 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 20.01.15
1007117509-9abd | http://is17.auto.ru/all/images/a8/e9/60x45/a8e92635.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 370 000 |  2010  |  45 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Пятигорск | 20.01.15
1006977057-b5a7a | http://is17.auto.ru/all/images/53/81/60x45/538147d5.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #CACECB | 305 000 |  2009  |  54 500 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007118265-a9c486 | http://is2.auto.ru/all/images/74/e9/60x45/74e91a76.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #ffefd5 | 280 000 |  2007  |  98 400 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Ярославль | 21.01.15
1007118341-6a9e | http://is17.auto.ru/all/images/fd/ca/60x45/fdcaf773.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #0000FF | 280 000 |  2007  |  107 000 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007119131-f7a0 | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.1 MT (62 л.с.)  | #CACECB | 300 000 |  2009  |  60 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1001960941-e0d87 | http://is15.auto.ru/all/images/ae/5c/60x45/ae5c0b20.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #CACECB | 310 000 |  2010  |  60 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007119235-021c | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.4 MT (97 л.с.)  | #CACECB | 270 000 |  2008  |  95 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Ростов-на-Дону | 21.01.15
1006940367-35f8 | http://is1.auto.ru/all/images/18/a6/60x45/18a62a9b.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 327 000 |  2007  |  97 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1006211387-9225 | http://is8.auto.ru/all/images/d1/6b/60x45/d16b09cf.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #34ba2b | 230 000 |  2007  |  71 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007145713-b69cd | http://is13.auto.ru/all/images/cd/c0/60x45/cdc08af7.jpg |  Hyundai Getz1.3 AT (82 л.с.)  | #9c9999 | 219 888 |  2004  |  140 000 км  |  1.3 AT (82 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 21.01.15
1006566203-21b8 | http://is7.auto.ru/all/images/b6/e5/60x45/b6e560f6.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0088ff | 285 000 |  2009  |  88 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007148885-d4464 | http://is12.auto.ru/all/images/bc/52/60x45/bc522f49.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #9966CC | 277 777 |  2005  |  95 000 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007149055-fc102b | http://is5.auto.ru/all/images/b6/e3/60x45/b6e38fc8.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #fde910 | 299 000 |  2007  |  87 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 21.01.15
1007150479-0e0ff9 | http://is8.auto.ru/all/images/d9/13/60x45/d9131311.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0088ff | 249 000 |  2004  |  63 245 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007151629-32e6 | http://is1.auto.ru/all/images/44/c6/60x45/44c6bf39.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #fde910 | 219 000 |  2005  |  91 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 21.01.15
1007156175-cb93 | http://is12.auto.ru/all/images/2d/21/60x45/2d218ee1.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #ffefd5 | 355 555 |  2011  |  65 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007106295-72c503 | http://is10.auto.ru/all/images/8a/8c/60x45/8a8c406e.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #fde910 | 260 000 |  2005  |  100 000 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007158859-65ebb | http://is9.auto.ru/all/images/42/f0/60x45/42f05642.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #CACECB | 250 000 |  2008  |  91 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Тула | 21.01.15
49988402-457ae7 | http://is3.auto.ru/all/images/8b/9b/60x45/8b9b67d6.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0000FF | 255 000 |  2007  |  72 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1005103703-d4d3a | http://is2.auto.ru/all/images/65/f9/60x45/65f9eb35.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #000000 | 279 000 |  2005  |  99 000 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1006620489-55fd | http://is6.auto.ru/all/images/f1/06/60x45/f1067dda.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 375 000 |  2008  |  72 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1006748243-70663 | http://is3.auto.ru/all/images/d7/f1/60x45/d7f1cea6.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0000FF | 275 000 |  2007  |  80 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Егорьевск | 21.01.15
1006261507-d37093 | http://is2.auto.ru/all/images/25/2c/60x45/252c5aae.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #9c9999 | 295 000 |  2008  |  38 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1003766716-d1a7 | http://is17.auto.ru/all/images/63/58/60x45/6358f9c5.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0000FF | 340 000 |  2008  |  63 500 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Тверь | 21.01.15
1003976990-2bc46 | http://is5.auto.ru/all/images/da/65/60x45/da6509a2.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #000000 | 350 000 |  2008  |  19 254 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Псков | 21.01.15
1007108679-327c | http://is2.auto.ru/all/images/63/ae/60x45/63ae420c.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 245 000 |  2006  |  87 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Владимир | 21.01.15
1005805497-6c01f | http://is14.auto.ru/all/images/fb/54/60x45/fb54f4fa.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0000FF | 285 000 |  2007  |  53 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 21.01.15
1007171023-9c376 | http://is9.auto.ru/all/images/72/e7/60x45/72e76eab.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #CACECB | 250 000 |  2005  |  108 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1006615069-b9d27 | http://is4.auto.ru/all/images/84/a4/60x45/84a46a18.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #ffefd5 | 240 000 |  2008  |  130 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1005866961-8697 | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.4 MT (97 л.с.)  | #0000FF | 300 000 |  2008  |  110 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1005815541-73e56 | http://is16.auto.ru/all/images/fb/e1/60x45/fbe14a6a.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #0000FF | 320 000 |  2007  |  127 000 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 21.01.15
1007096163-e27de | http://is18.auto.ru/all/images/fc/36/60x45/fc36a512.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0000FF | 310 000 |  2007  |  70 800 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1002734517-fa58b7 | http://is12.auto.ru/all/images/72/f4/60x45/72f4ea03.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #34ba2b | 239 990 |  2007  |  103 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 21.01.15
1003556222-b93b94 | http://is7.auto.ru/all/images/26/f3/60x45/26f3f284.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0088ff | 314 990 |  2007  |  72 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 21.01.15
1005042255-28047 | http://is18.auto.ru/all/images/90/e4/60x45/90e4c0b2.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #CACECB | 249 990 |  2005  |  109 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 21.01.15
1003431350-24ce1b | http://is15.auto.ru/all/images/0d/cf/60x45/0dcf72a3.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #34ba2b | 289 990 |  2008  |  97 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 21.01.15
1007172583-5cf6a | http://is9.auto.ru/all/images/d2/31/60x45/d2313860.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 420 000 |  2008  |  18 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Чернушка | 21.01.15
1006924869-b15b | http://is8.auto.ru/all/images/40/30/60x45/40304dfb.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF9966 | 349 000 |  2010  |  41 350 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
48128214-a4d4 | http://is18.auto.ru/all/images/e7/d5/60x45/e7d5536d.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #34ba2b | 220 000 |  2004  |  155 000 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1004428695-0a035 | http://is2.auto.ru/all/images/cc/64/60x45/cc642ccb.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #000000 | 289 000 |  2010  |  44 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007174837-54b2fe | http://is16.auto.ru/all/images/a0/b9/60x45/a0b937f1.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 235 000 |  2006  |  130 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
44950614-24dc | http://is16.auto.ru/all/images/58/f4/60x45/58f4018f.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #34ba2b | 200 000 |  2005  |  140 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Нижний Новгород | 21.01.15
1005697283-a0ec | http://is4.auto.ru/all/images/5e/1a/60x45/5e1aaa1c.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #ffefd5 | 320 365 |  2007  |  87 450 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1006568189-2264 | http://is2.auto.ru/all/images/3d/5e/60x45/3d5e5aa2.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FFFFFF | 215 000 |  2004  |  97 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Люберцы | 21.01.15
1005573991-7d82 | http://is2.auto.ru/all/images/28/bc/60x45/28bc2651.jpg |  Hyundai Getz1.3 AT (82 л.с.)  | #FFCC00 | 225 000 |  2002  |  142 000 км  |  1.3 AT (82 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1003488678-e18b2 | http://is9.auto.ru/all/images/57/55/60x45/5755af2e.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #000000 | 319 900 |  2008  |  117 500 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007178937-6a8ba8 | http://is3.auto.ru/all/images/42/26/60x45/422641f8.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #000000 | 420 000 |  2010  |  42 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Новосибирск | 21.01.15
1007178931-9cf97 | http://is12.auto.ru/all/images/99/ae/60x45/99ae9814.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FFCC00 | 320 000 |  2008  |  84 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1004480969-4ab4f | http://is18.auto.ru/all/images/fb/16/60x45/fb162e93.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 319 000 |  2007  |  62 639 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007180333-7416 | http://is17.auto.ru/all/images/36/e8/60x45/36e89109.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #FF0000 | 230 000 |  2005  |  145 000 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 21.01.15
1007180591-cae908 | http://is10.auto.ru/all/images/9f/2a/60x45/9f2ab25b.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #000000 | 320 000 |  2008  |  47 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007180655-d427 | http://is1.auto.ru/all/images/9a/d3/60x45/9ad34eb5.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #FFFFFF | 520 000 |  2010  |  70 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Ялта | 21.01.15
1007181127-3d379e | http://is11.auto.ru/all/images/c3/bb/60x45/c3bb0efe.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #CACECB | 310 000 |  2007  |  65 250 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Тула | 21.01.15
1007176309-2b1e3f | /i/all7/img/no-photo-thumb.gif |  Hyundai Getz1.4 AT (97 л.с.)  | #FF0000 | 322 222 |  2007  |  85 625 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007182711-a194 | http://is9.auto.ru/all/images/5d/ed/60x45/5dedb77c.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #CACECB | 315 000 |  2008  |  103 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Королев | 21.01.15
1007112369-b08c | http://is7.auto.ru/all/images/c7/27/60x45/c727e7e3.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #000000 | 295 000 |  2010  |  37 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Брянск | 21.01.15
1007114135-b5c107 | http://is6.auto.ru/all/images/6b/4f/60x45/6b4f6a7f.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0000FF | 310 000 |  2006  |  69 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Курск | 21.01.15
1007184459-e454 | http://is8.auto.ru/all/images/76/c8/60x45/76c89df6.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FFCC00 | 390 000 |  2010  |  17 624 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 21.01.15
1007170515-e6a2eb | http://is12.auto.ru/all/images/42/b2/60x45/42b283e4.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #9c9999 | 330 000 |  2010  |  52 984 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1006813137-f3a8e | http://is10.auto.ru/all/images/18/69/60x45/1869c675.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #FF0000 | 305 000 |  2009  |  54 345 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007183003-647515 | http://is3.auto.ru/all/images/00/a3/60x45/00a3251f.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0088ff | 365 000 |  2011  |  91 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Белгород | 21.01.15
1007048419-4fc6a | http://is15.auto.ru/all/images/98/70/60x45/9870c1ee.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #CACECB | 430 000 |  2008  |  59 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Ставрополь | 21.01.15
1007185549-d2a4f1 | http://is9.auto.ru/all/images/80/27/60x45/8027ebe4.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #ffefd5 | 350 000 |  2008  |  33 000 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1006812463-462698 | http://is16.auto.ru/all/images/c6/a9/60x45/c6a9542b.jpg |  Hyundai Getz1.3 AT (82 л.с.)  | #9c9999 | 285 000 |  2004  |  140 000 км  |  1.3 AT (82 л.с.)хэтчбек, бензин, передний  | Тихорецк | 21.01.15
1007187497-ac324 | http://is6.auto.ru/all/images/01/88/60x45/0188e65b.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #ffefd5 | 310 000 |  2009  |  57 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1006111529-9603 | http://is12.auto.ru/all/images/7b/96/60x45/7b9680ec.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #ffefd5 | 294 000 |  2007  |  110 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 21.01.15
1006982175-2cd13a | http://is3.auto.ru/all/images/8a/28/60x45/8a280dd1.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #000000 | 295 000 |  2007  |  100 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Брянск | 21.01.15
1007182783-4de2ea | http://is9.auto.ru/all/images/5e/42/60x45/5e42cec7.jpg |  Hyundai Getz1.3 AT (82 л.с.)  | #CACECB | 300 000 |  2006  |  110 000 км  |  1.3 AT (82 л.с.)хэтчбек, бензин, передний  | Великий Новгород | 21.01.15
1007187763-8e0a | http://is9.auto.ru/all/images/10/ad/60x45/10adfc4c.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0088ff | 360 000 |  2008  |  52 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Астрахань | 21.01.15
1007187899-c2909e | http://is7.auto.ru/all/images/c8/1e/60x45/c81ee3b4.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #34ba2b | 325 000 |  2008  |  44 900 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Бронницы | 21.01.15
1006629843-375e | http://is3.auto.ru/all/images/2e/b2/60x45/2eb26a7c.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #9c9999 | 240 000 |  2005  |  89 800 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Киров | 21.01.15
1006108755-0fca8 | http://is7.auto.ru/all/images/f2/30/60x45/f23081a4.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0000FF | 227 000 |  2006  |  64 239 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1006922809-dda8 | http://is18.auto.ru/all/images/af/11/60x45/af11ebc2.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #CACECB | 253 000 |  2007  |  72 400 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007189033-360870 | http://is11.auto.ru/all/images/d1/c4/60x45/d1c40acc.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #ffefd5 | 279 000 |  2008  |  48 530 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1007189093-55932 | http://is9.auto.ru/all/images/af/03/60x45/af0379b8.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #FFFFFF | 430 000 |  2010  |  32 200 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 21.01.15
1007116789-3b2d23 | http://is5.auto.ru/all/images/00/91/60x45/009120bc.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 270 000 |  2006  |  41 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 21.01.15
1004841347-3c9fe | http://is5.auto.ru/all/images/f2/34/60x45/f2342608.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #34ba2b | 265 000 |  2005  |  139 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Ярославль | 21.01.15
1005184837-bc6d37 | http://is2.auto.ru/all/images/e2/f3/60x45/e2f30e47.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #34ba2b | 280 000 |  2007  |  110 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Волгоград | 21.01.15
1006989361-1493d | http://is8.auto.ru/all/images/11/2a/60x45/112a35dc.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0000FF | 295 000 |  2007  |  89 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Москва | 22.01.15
1007190151-5682 | http://is5.auto.ru/all/images/29/4c/60x45/294c59a2.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 230 000 |  2005  |  200 408 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 22.01.15
1006754875-aa56 | http://is5.auto.ru/all/images/b5/44/60x45/b544a703.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #CACECB | 255 000 |  2005  |  115 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 22.01.15
1005862927-b18d3 | http://is13.auto.ru/all/images/6b/3c/60x45/6b3c8685.jpg |  Hyundai Getz1.6 AT (105 л.с.)  | #0000FF | 309 000 |  2007  |  56 000 км  |  1.6 AT (105 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 22.01.15
1005978839-703de6 | http://is17.auto.ru/all/images/8d/b4/60x45/8db4ba80.jpg |  Hyundai Getz1.4 AT (97 л.с.)  | #0088ff | 350 000 |  2008  |  81 000 км  |  1.4 AT (97 л.с.)хэтчбек, бензин, передний  | Ленинградская | 22.01.15
1007214863-4306f | http://is16.auto.ru/all/images/11/46/60x45/114622c4.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #0088ff | 229 888 |  2005  |  129 741 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 22.01.15
1007215563-86e8 | http://is2.auto.ru/all/images/ba/0d/60x45/ba0daefd.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #FF0000 | 285 000 |  2007  |  84 462 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Москва | 22.01.15
1007220255-ae3cf | http://is9.auto.ru/all/images/f7/55/60x45/f755402d.jpg |  Hyundai Getz1.1 MT (62 л.с.)  | #CACECB | 319 888 |  2011  |  64 000 км  |  1.1 MT (62 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 22.01.15
1007220237-9f4e5 | http://is2.auto.ru/all/images/bd/16/60x45/bd16c2c6.jpg |  Hyundai Getz1.4 MT (97 л.с.)  | #0088ff | 285 900 |  2009  |  75 000 км  |  1.4 MT (97 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 22.01.15
1007220321-63b61 | http://is8.auto.ru/all/images/bf/5e/60x45/bf5eb07a.jpg |  Hyundai Getz1.3 MT (82 л.с.)  | #0088ff | 189 420 |  2003  |  144 885 км  |  1.3 MT (82 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 22.01.15
1007220485-f5263 | http://is5.auto.ru/all/images/b2/72/60x45/b272dbf8.jpg |  Hyundai Getz1.6 MT (105 л.с.)  | #CACECB | 314 000 |  2009  |  130 000 км  |  1.6 MT (105 л.с.)хэтчбек, бензин, передний  | Москва | 22.01.15
