1004154277-09a7 | http://is13.auto.ru/all/images/df/34/60x45/df34a566.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FFCC00 | 260 000 |  2005  |  65 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Иваново | 02.12.14
1006985419-02d6 | http://is10.auto.ru/all/images/a5/31/60x45/a531c95d.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #0000FF | 380 000 |  2009  |  80 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 18.01.15
1006814643-da0c2 | http://is3.auto.ru/all/images/fe/71/60x45/fe7182f7.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 420 000 |  2011  |  33 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Алатырь | 18.01.15
1002421577-a5d2 | http://is16.auto.ru/all/images/d8/3c/60x45/d83c0e2a.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 370 000 |  2009  |  4 800 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 18.01.15
1005394071-a45b8 | http://is12.auto.ru/all/images/d3/71/60x45/d371f88a.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 198 000 |  2005  |  67 800 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 18.01.15
1006985751-5bf441 | http://is17.auto.ru/all/images/a8/81/60x45/a881e201.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 260 000 |  2008  |  104 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 18.01.15
1006987487-f56c | http://is11.auto.ru/all/images/88/04/60x45/8804b1b7.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 305 000 |  2008  |  60 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Орел | 18.01.15
1006569447-f2ec | http://is4.auto.ru/all/images/ed/67/60x45/ed67fa4b.jpg |  Chevrolet Niva I1.8 MT (122 л.с.) 4WD  | #9966CC | 215 000 |  2006  |  98 000 км  |  1.8 MT (122 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 18.01.15
1006988011-d0969 | http://is18.auto.ru/all/images/33/87/60x45/338758f0.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 250 000 |  2006  |  70 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Рязань | 18.01.15
1002410943-af7e3 | http://is7.auto.ru/all/images/db/fa/60x45/dbfac9b7.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FF0000 | 185 000 |  2004  |  97 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Нижний Новгород | 18.01.15
1006989961-55581 | http://is12.auto.ru/all/images/f2/aa/60x45/f2aaf1f1.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #ffefd5 | 440 000 |  2013  |  26 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Воскресенск | 18.01.15
1006989763-fe5c58 | http://is17.auto.ru/all/images/ab/67/60x45/ab67e216.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 214 000 |  2007  |  100 525 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Армавир | 18.01.15
46024338-2c96ef | http://is6.auto.ru/all/images/3c/3e/60x45/3c3efbdb.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FFFFFF | 228 000 |  2004  |  89 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 18.01.15
1006991063-131b | http://is18.auto.ru/all/images/f8/10/60x45/f8109a8d.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 235 000 |  2004  |  167 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Краснодар | 18.01.15
1004023802-7749 | http://is13.auto.ru/all/images/68/26/60x45/68261593.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FF0000 | 195 000 |  2005  |  129 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Александров | 18.01.15
1006991593-fb58af | http://is15.auto.ru/all/images/c3/dc/60x45/c3dc6c1f.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 265 000 |  2008  |  78 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Киров | 18.01.15
1005757887-0d65 | http://is18.auto.ru/all/images/50/78/60x45/50783968.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 220 000 |  2006  |  63 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Дмитров | 18.01.15
1006992393-5ec0c | http://is5.auto.ru/all/images/10/98/60x45/10986567.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 270 000 |  2007  |  100 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Орел | 18.01.15
1003560894-ceb9e | http://is18.auto.ru/all/images/fe/c6/60x45/fec67d65.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 222 000 |  2006  |  155 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Коломна | 18.01.15
50139762-759ba7 | http://is9.auto.ru/all/images/af/19/60x45/af19f8f0.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 255 000 |  2006  |  60 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Смоленск | 18.01.15
1006574767-cf39 | http://is4.auto.ru/all/images/aa/5d/60x45/aa5df744.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #0000FF | 255 000 |  2007  |  67 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 18.01.15
1006993971-0a223 | http://is9.auto.ru/all/images/bf/e6/60x45/bfe6f030.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #34ba2b | 340 000 |  2010  |  45 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Архангельск | 18.01.15
1004422027-2a3fa | http://is14.auto.ru/all/images/69/79/60x45/69797c4d.jpg |  Chevrolet Niva I1.8 MT (122 л.с.) 4WD  | #CACECB | 275 000 |  2008  |  63 000 км  |  1.8 MT (122 л.с.) 4WDвнедорожник, бензин, полный  | Борисоглебск | 18.01.15
1004836895-fee0a | http://is14.auto.ru/all/images/8a/66/60x45/8a666974.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 277 000 |  2007  |  94 628 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007032947-36111f | http://is18.auto.ru/all/images/f9/92/60x45/f9923d70.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #000000 | 460 000 |  2013  |  48 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Саранск | 19.01.15
1004230987-63e929 | http://is17.auto.ru/all/images/b6/b3/60x45/b6b3a6b5.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 350 000 |  2011  |  53 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1006935409-f15bed | http://is16.auto.ru/all/images/91/d9/60x45/91d92946.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 390 000 |  2010  |  9 500 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
49766008-a2feec | http://is16.auto.ru/all/images/40/f3/60x45/40f330a6.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 280 000 |  2008  |  66 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ярославль | 19.01.15
1003704690-ed9a8 | http://is8.auto.ru/all/images/83/9e/60x45/839e6a69.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #0000FF | 220 000 |  2006  |  91 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тула | 19.01.15
1006630515-cce01 | http://is3.auto.ru/all/images/aa/7c/60x45/aa7ca2e7.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 424 000 |  2012  |  24 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Пушкино | 19.01.15
1007035783-33c07 | http://is17.auto.ru/all/images/22/cd/60x45/22cd6509.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #FFFFFF | 598 000 |  2015  |  1 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тольятти | 19.01.15
1002800691-b6bec | http://is13.auto.ru/all/images/39/89/60x45/3989eb82.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #34ba2b | 385 000 |  2011  |  78 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
31910610-54583 | http://is14.auto.ru/all/images/ca/c6/60x45/cac6f431.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #000000 | 490 000 |  2014  |  11 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 19.01.15
39588522-fefd44 | http://is1.auto.ru/all/images/a3/95/60x45/a3952535.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #ffefd5 | 290 000 |  2008  |  93 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Орел | 19.01.15
1003910222-e4e1 | http://is13.auto.ru/all/images/9d/1f/60x45/9d1f84cd.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #ffefd5 | 260 000 |  2007  |  143 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Орел | 19.01.15
1007038319-00eda | http://is8.auto.ru/all/images/a9/65/60x45/a9657255.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 180 000 |  2005  |  105 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Липецк | 19.01.15
1007038593-69e28 | http://is3.auto.ru/all/images/44/86/60x45/44866ce5.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 390 000 |  2011  |  55 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Грачевка | 19.01.15
1007038819-9255b | http://is18.auto.ru/all/images/fd/de/60x45/fdde9fab.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 275 000 |  2007  |  93 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Старый Оскол | 19.01.15
1007039153-f4328a | http://is5.auto.ru/all/images/0e/11/60x45/0e112e8a.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #FF0000 | 455 000 |  2013  |  8 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1006418683-fd57 | http://is2.auto.ru/all/images/08/ab/60x45/08ab3262.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 265 000 |  2009  |  54 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007040911-ad75b8 | http://is16.auto.ru/all/images/18/78/60x45/187866ea.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 230 000 |  2007  |  42 500 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1005861185-c35c | http://is11.auto.ru/all/images/5e/ac/60x45/5eac9ce0.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 200 000 |  2005  |  96 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Нижний Новгород | 19.01.15
1000174663-d39a | http://is14.auto.ru/all/images/22/b8/60x45/22b83d4c.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 295 000 |  2007  |  120 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007041769-6a6a | http://is6.auto.ru/all/images/05/80/60x45/058054ee.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FF0000 | 245 000 |  2008  |  50 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007041883-678d | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 200 000 |  2003  |  108 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007041949-d86b0 | http://is8.auto.ru/all/images/e2/4a/60x45/e24af2c6.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #0000FF | 230 000 |  2006  |  113 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Нововоронеж | 19.01.15
1007041971-17880b | http://is5.auto.ru/all/images/d9/da/60x45/d9da4aa9.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FF0000 | 250 000 |  2008  |  43 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1001317996-e0eea8 | http://is18.auto.ru/all/images/75/29/60x45/75293b48.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 191 000 |  2006  |  119 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Нижний Новгород | 19.01.15
1007043055-d0148 | http://is5.auto.ru/all/images/35/40/60x45/3540b7ba.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 300 000 |  2006  |  105 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Гай | 19.01.15
1005759607-623b4d | http://is6.auto.ru/all/images/7e/c0/60x45/7ec001df.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 165 000 |  2005  |  209 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Клин | 19.01.15
1007043287-64bf8 | http://is12.auto.ru/all/images/48/6a/60x45/486a93b1.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #000000 | 450 000 |  2012  |  75 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Саранск | 19.01.15
46749858-58b15 | http://is3.auto.ru/all/images/91/a9/60x45/91a99b24.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 240 000 |  2006  |  100 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Кострома | 19.01.15
1007044955-a07ae | http://is5.auto.ru/all/images/0f/b2/60x45/0fb272f6.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 230 000 |  2005  |  94 999 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Белгород | 19.01.15
46471318-a8a12 | http://is15.auto.ru/all/images/f9/ff/60x45/f9ff25b7.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 255 000 |  2004  |  43 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Орел | 19.01.15
1007046363-43e4dc | http://is12.auto.ru/all/images/3b/f3/60x45/3bf39add.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #0000FF | 325 000 |  2009  |  71 123 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Пенза | 19.01.15
49684652-309b | http://is18.auto.ru/all/images/98/8a/60x45/988a21ca.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #ffefd5 | 273 000 |  2008  |  106 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Рыбинск | 19.01.15
1007046705-544e | http://is14.auto.ru/all/images/c8/74/60x45/c8742282.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FF0000 | 235 000 |  2008  |  41 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007046935-d45e | http://is4.auto.ru/all/images/4c/bc/60x45/4cbc6d77.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 265 000 |  2008  |  44 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007038309-e135be | http://is8.auto.ru/all/images/c1/59/60x45/c15938bb.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 330 000 |  2007  |  87 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007047889-761f | http://is17.auto.ru/all/images/3e/3b/60x45/3e3b98d1.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #0000FF | 225 000 |  2009  |  62 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007047441-e8c4 | http://is3.auto.ru/all/images/dd/e6/60x45/dde66758.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 230 000 |  2008  |  45 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1003827378-8091e | http://is11.auto.ru/all/images/41/a0/60x45/41a02d68.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 335 000 |  2011  |  107 531 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1005969127-7ff3 | http://is16.auto.ru/all/images/b3/7d/60x45/b37d9fa0.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 390 000 |  2011  |  21 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Липецк | 19.01.15
1006863313-c74cbd | http://is14.auto.ru/all/images/95/87/60x45/9587bc65.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 299 999 |  2009  |  62 587 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007039457-1364 | http://is12.auto.ru/all/images/f8/dc/60x45/f8dc07cf.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 480 000 |  2011  |  57 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 19.01.15
1005816853-6865f | http://is14.auto.ru/all/images/9f/df/60x45/9fdf5b66.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FFFFFF | 200 000 |  2003  |  103 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 19.01.15
1005113681-3487bf | http://is6.auto.ru/all/images/74/6f/60x45/746fb338.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FF0000 | 280 000 |  2004  |  80 290 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Пятигорск | 19.01.15
1007049993-a9db79 | http://is2.auto.ru/all/images/99/a0/60x45/99a06e73.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 210 000 |  2004  |  100 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 19.01.15
1006932559-3691ef | http://is3.auto.ru/all/images/c1/3b/60x45/c13bb358.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 200 000 |  2004  |  100 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Муром | 19.01.15
1006993213-489a62 | http://is17.auto.ru/all/images/c8/f6/60x45/c8f65456.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 252 000 |  2006  |  91 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Ростов-на-Дону | 19.01.15
1007050469-4797 | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 350 000 |  2008  |  104 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Сергиевск | 19.01.15
1007051219-1ab19 | http://is1.auto.ru/all/images/83/23/60x45/8323e831.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 240 000 |  2006  |  65 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007051563-ea0664 | http://is10.auto.ru/all/images/18/34/60x45/18347b9e.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 245 000 |  2006  |  110 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1007051705-d8b9bc | /i/all7/img/no-photo-thumb.gif |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 280 000 |  2008  |  118 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Белгород | 19.01.15
1007051985-bf85 | http://is16.auto.ru/all/images/b2/3e/60x45/b23e3cd1.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 260 000 |  2007  |  96 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Узловая | 19.01.15
1007049983-90cb3 | http://is11.auto.ru/all/images/6d/4b/60x45/6d4ba105.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #34ba2b | 465 000 |  2014  |  18 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 19.01.15
1007051595-d43fb | http://is14.auto.ru/all/images/b3/2b/60x45/b32bdb5f.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 375 000 |  2011  |  16 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 19.01.15
1006112051-b953 | http://is16.auto.ru/all/images/60/14/60x45/601489b3.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 315 000 |  2009  |  79 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 19.01.15
1007044183-fdd34a | http://is2.auto.ru/all/images/5e/d2/60x45/5ed2b0ff.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 170 000 |  2004  |  130 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Псков | 19.01.15
1007052461-4f532 | http://is14.auto.ru/all/images/e4/00/60x45/e400bbc8.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #9c9999 | 405 000 |  2011  |  40 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 19.01.15
1007052539-3bc851 | http://is6.auto.ru/all/images/9c/c0/60x45/9cc02ffe.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 200 000 |  2006  |  62 500 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Гатчина | 19.01.15
1007052893-7e89 | http://is2.auto.ru/all/images/43/1f/60x45/431f6d58.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 335 000 |  2009  |  39 500 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
1003559006-eba61 | http://is10.auto.ru/all/images/54/1e/60x45/541e31c6.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #CACECB | 250 000 |  2009  |  96 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Липецк | 19.01.15
1007053213-d0df3a | http://is5.auto.ru/all/images/5f/8c/60x45/5f8cc11c.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 290 000 |  2006  |  108 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 19.01.15
1006982127-068650 | http://is11.auto.ru/all/images/95/c6/60x45/95c62bfb.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #000000 | 230 000 |  2006  |  96 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тверь | 19.01.15
1005816843-ebd8ae | http://is13.auto.ru/all/images/68/0d/60x45/680d20dc.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 265 000 |  2005  |  90 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Нижний Новгород | 19.01.15
1007054073-fca1 | http://is9.auto.ru/all/images/c0/c4/60x45/c0c4db0a.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #34ba2b | 180 000 |  2005  |  97 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Выкса | 19.01.15
1007053633-428847 | http://is3.auto.ru/all/images/1e/8b/60x45/1e8b2bdf.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 315 000 |  2009  |  20 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 19.01.15
50133290-0b87 | http://is12.auto.ru/all/images/9b/4a/60x45/9b4a7aa7.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #000000 | 425 000 |  2011  |  70 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Полтавская | 19.01.15
1005188041-6a4abe | http://is11.auto.ru/all/images/39/b3/60x45/39b3306f.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #34ba2b | 449 000 |  2011  |  120 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 20.01.15
1007055449-3b3fdc | http://is4.auto.ru/all/images/0c/72/60x45/0c72564a.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #FFCC00 | 165 000 |  2004  |  124 500 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 20.01.15
1007055465-01de | http://is6.auto.ru/all/images/ac/b4/60x45/acb42259.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 286 000 |  2008  |  97 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Саратов | 20.01.15
1006316777-a25d | http://is13.auto.ru/all/images/a0/dd/60x45/a0dd4845.jpg |  Chevrolet Niva I Рестайлинг1.7 MT (80 л.с.) 4WD  | #CACECB | 315 000 |  2009  |  83 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Великие Луки | 20.01.15
1007077841-0b2e90 | http://is3.auto.ru/all/images/9d/dd/60x45/9ddda0d5.jpg |  Chevrolet Niva I1.7 MT (80 л.с.) 4WD  | #9c9999 | 199 000 |  2005  |  92 000 км  |  1.7 MT (80 л.с.) 4WDвнедорожник, бензин, полный  | Тверь | 20.01.15
